imo,vessel_name,tanker_size,buildyear,crude_total,months_uninsured,products_total,start_date,end_date,earliest_sanction_date,ownership_changes_after_2022,ownership_jurisdictions_after_2022,shipmanager_changes_after_2022,shipmanager_jurisdictions_after_2022,ism_manager_changes_after_2022,ism_manager_jurisdictions_after_2022,detentions,detentions_after_2022,deficiencies,deficiencies_after_2022,names_after_2022,name_changes_after_2022,flags_after_2022,flag_changes_after_2022,ais_gaps,ais_gap_total_hours,ais_gaps_after_2022,ais_gap_total_hours_after_2022,RUS_port_visits_after_2022,RUS_port_visits_before_2022,TUR_port_visits_after_2022,TUR_port_visits_before_2022,IND_port_visits_after_2022,IND_port_visits_before_2022,loitering_events_before_2022,loitering_events_after_2022,sts_events
9413547,Ns Arctic,Aframax,2009,6.62,8,0.0,2023-01-01,2024-06-30,,1,United Arab Emirates,5,"United Arab Emirates, Russia, United Arab Emirates, United Arab Emirates, United Arab Emirates",5,"United Arab Emirates, Russia, United Arab Emirates, United Arab Emirates, United Arab Emirates",0,0,21,0,,0,Gabon,1,1,14,0,0,28,39,0,7,3,0,130,84,0
9413573,Ns Africa,Aframax,2009,3.54,5,1.4,2023-03-01,2024-05-31,,2,"Liberia, United Arab Emirates",5,"United Arab Emirates, Russia, United Arab Emirates, United Arab Emirates, United Arab Emirates",7,"United Arab Emirates, Russia, United Arab Emirates, Unknown, United Arab Emirates, Unknown, United Arab Emirates",0,0,26,3,ATLAS,1,"Gabon, Barbados",2,2,280,1,17,34,26,11,13,13,0,146,50,0
9416422,Ocean Thunder,Suezmax,2009,3.24,3,0.0,2023-07-01,2023-11-30,,3,"Marshall Islands, Liberia, Turkey",3,"USA, Unknown, Turkey",3,"United Kingdom, Unknown, Turkey",0,0,20,3,OCEAN THUNDER,1,"Liberia, Panama",2,1,12,0,0,6,0,17,2,2,1,88,75,6
9417464,Aion,Aframax,2009,0.71,1,0.0,2024-02-01,2024-02-29,,3,"Marshall Islands, Marshall Islands, India",4,"Greece, United Arab Emirates, India, United Arab Emirates",3,"Unknown, United Arab Emirates, Singapore",0,0,30,6,"Aion, NESTOS",2,Panama,1,4,208,0,0,10,5,0,3,6,2,75,69,4
9418482,Ride,Aframax,2009,2.92,4,1.2999999999999998,2023-01-01,2024-03-31,,2,"Singapore, United Arab Emirates",2,"Belgium, United Arab Emirates",4,"Norway, India, India, India",1,1,27,2,"Ride, CETUS",2,"Liberia, Gabon",2,0,0,0,0,14,2,7,0,3,2,97,47,9
9419137,Sivas,Aframax,2010,4.39,6,0.7,2023-09-01,2024-06-30,,2,"Liberia, China",3,"Greece, Unknown, China",4,"Greece, Unknown, Unknown, China",0,0,23,2,SIVAS,1,Panama,1,4,351,0,0,30,39,15,27,9,1,46,39,5
9419448,Heng Tai,Aframax,2009,,1,0.4,2024-06-01,2024-06-30,,3,"Marshall Islands, Marshall Islands, Marshall Islands",3,"Turkey, China, Marshall Islands",3,"Turkey, China, China",0,0,34,7,"Amax Arrow, HENG TAI",2,Panama,1,6,753,1,23,21,7,10,1,0,0,72,93,4
9419723,Fair Breeze,Seawaymax,2009,,5,1.6,2023-07-01,2024-01-31,,2,"Denmark, Turkey",3,"Denmark, Unknown, Turkey",3,"Denmark, Unknown, Turkey",0,0,40,4,FAIR BREEZE,1,Liberia,1,2,147,1,131,8,2,6,2,3,4,36,59,8
9420617,Zangazur,Aframax,2010,3.5999999999999996,5,0.0,2023-11-01,2024-06-30,,2,"Malta, Azerbaijan",3,"Switzerland, Turkey, Azerbaijan",2,"Singapore, Unknown",0,0,30,6,ZANGAZUR,1,Azerbaijan,1,2,190,0,0,9,11,36,44,0,0,63,97,26
9421972,Scf Samotlor,Suezmax,2010,8.31,9,0.0,2023-01-01,2024-06-30,,1,United Arab Emirates,5,"United Arab Emirates, Russia, United Arab Emirates, United Arab Emirates, United Arab Emirates",5,"United Arab Emirates, Russia, United Arab Emirates, United Arab Emirates, United Arab Emirates",0,0,26,2,,0,Gabon,1,9,682,0,0,24,23,19,28,3,0,89,64,4
9422445,Scf Surgut,Suezmax,2009,7.33,7,0.0,2023-02-01,2024-06-30,,1,United Arab Emirates,5,"United Arab Emirates, Russia, United Arab Emirates, United Arab Emirates, United Arab Emirates",5,"United Arab Emirates, Russia, United Arab Emirates, United Arab Emirates, United Arab Emirates",0,0,17,2,,0,Gabon,1,6,580,1,23,13,16,6,17,5,2,120,48,8
9422457,Scf Baikal,Suezmax,2010,6.15,6,0.9,2023-01-01,2024-04-30,,1,United Arab Emirates,5,"United Arab Emirates, Russia, United Arab Emirates, United Arab Emirates, United Arab Emirates",5,"United Arab Emirates, Russia, United Arab Emirates, United Arab Emirates, United Arab Emirates",0,0,17,2,,0,Gabon,1,2,27,0,0,14,16,7,13,4,1,62,53,4
9422988,Volans,Aframax,2009,1.34,2,0.0,2023-03-01,2023-05-31,,3,"India, Marshall Islands, China",3,"India, Marshall Islands, China",3,"India, Singapore, China",0,0,6,4,"Super Sapphire, VOLANS",2,"Bahamas, Barbados",2,0,0,0,0,8,0,0,0,6,0,20,169,58
9423736,Fidan,Seawaymax,2009,,2,0.8,2023-07-01,2023-08-31,,4,"Marshall Islands, Marshall Islands, Turkey, Oman",3,"Singapore, Turkey, Oman",5,"India, Unknown, Turkey, Unknown, Oman",0,0,30,3,FIDAN,1,"Turkey, Sierra leone, Palau (Republic of)",3,2,457,1,445,27,1,10,8,3,0,92,72,0
9424651,Manta,Seawaymax,2009,,5,1.3,2023-10-01,2024-04-30,,3,"Singapore, China, Seychelles",2,"Ireland, Seychelles",3,"Singapore, Moldova, Azerbaijan",0,0,37,4,MANTA,1,"Singapore, Liberia, Liberia, Palau (Republic of)",4,0,0,0,0,10,2,13,5,2,0,42,14,12
9428358,Mastic,Seawaymax,2009,,7,1.8,2023-07-01,2024-05-31,,4,"Marshall Islands, Marshall Islands, Marshall Islands, Marshall Islands",4,"United Arab Emirates, Greece, Marshall Islands, Marshall Islands",3,"Singapore, India, China",0,0,42,18,"Uog Andros, MASTIC",2,"St.Kitts and Nevis, Gabon",2,3,120,0,0,12,0,0,0,1,6,89,86,30
9434890,Nautilus,Aframax,2010,2.19,3,0.2,2023-09-01,2024-05-31,,2,"Italy, Seychelles",2,"Italy, Moldova",2,"Italy, Moldova",0,0,16,1,NAUTILUS,1,"Portugal (MAR), Palau (Republic of), Cook islands",3,1,57,0,0,8,0,4,0,7,7,29,91,10
9435337,Akhty,Handysize,2008,,10,0.30000000000000004,2023-01-01,2024-06-30,,1,Russia,2,"Russia, Russia",2,"Russia, Russia",0,0,15,6,,0,,0,0,0,0,0,77,186,54,35,0,0,1,23,0
9435349,Don River,Handysize,2008,,11,0.5,2023-01-01,2024-06-30,,1,Russia,2,"Russia, Russia",2,"Russia, Russia",0,0,21,5,,0,,0,0,0,0,0,113,223,34,39,0,0,2,9,0
9435351,Ob River,Handysize,2008,,4,0.1,2023-12-01,2024-03-31,,1,Russia,1,Russia,2,"Russia, Russia",0,0,10,3,,0,,0,0,0,0,0,76,316,17,11,0,0,0,2,2
9435363,Volga River,Handysize,2008,,12,0.30000000000000004,2023-03-01,2024-04-30,,1,Russia,2,"Russia, Russia",2,"Russia, Russia",2,1,24,7,,0,,0,0,0,0,0,80,312,46,26,0,0,2,3,0
9435375,Irtysh River,Handysize,2009,,12,0.4,2023-01-01,2024-05-31,,1,Russia,2,"Russia, Russia",2,"Russia, Russia",0,0,19,4,,0,,0,0,0,0,0,88,383,50,6,0,0,1,9,0
9436006,Samsun,Aframax,2009,4.199999999999999,6,0.0,2023-09-01,2024-03-31,,2,"Marshall Islands, China",3,"Cyprus, Unknown, China",3,"Malta, Unknown, China",1,0,42,7,SAMSUN,1,Panama,1,0,0,0,0,21,3,8,1,8,0,29,37,4
9436018,Huihai Indianocean,Aframax,2009,0.73,1,0.0,2024-06-01,2024-06-30,,2,"Liberia, China",3,"Greece, Malta, China",3,"Greece, Malta, China",0,0,29,4,"Afragold, HUIHAI INDIANOCEAN",2,Panama,1,2,32,1,18,15,24,6,31,11,0,33,57,12
9436941,Attica,Aframax,2010,3.55,5,2.1,2023-02-01,2024-06-30,,3,"Malta, Marshall Islands, Seychelles",4,"Greece, India, Marshall Islands, Seychelles",7,"Greece, Unknown, India, India, Turkey, Unknown, China",0,0,27,6,ATTICA,1,"St.Kitts and Nevis, Gabon",2,10,1075,0,0,24,5,15,8,10,9,54,38,14
9439400,Casper,Aframax,2010,1.46,2,1.4,2023-11-01,2024-06-30,,2,"Italy, Vietnam",2,"Italy, Vietnam",2,"Italy, Vietnam",0,0,12,6,CASPER,1,Vietnam,1,0,0,0,0,10,3,3,3,2,0,35,77,2
9441958,Marmea,Handysize,2008,,7,0.4,2023-01-01,2023-12-31,,2,"Marshall Islands, United Arab Emirates",2,"United Kingdom, United Arab Emirates",6,"Turkey, Unknown, India, Unknown, India, India",1,1,24,4,"Marmea, MARKAB",2,"Liberia, Gabon",2,1,154,0,0,20,2,57,27,0,0,9,33,0
9449649,Gloriwind,Handysize,2007,,1,0.0,2023-04-01,2023-04-30,,1,South Korea,2,"Russia, South Korea",2,"Russia, South Korea",0,0,56,8,,0,,0,0,0,0,0,9,60,0,0,0,0,113,120,0
9449651,Gloristar,Handysize,2008,,1,0.0,2023-08-01,2023-08-31,,1,Russia,1,Russia,1,Russia,0,0,80,6,,0,,0,2,43,1,23,25,51,0,0,0,0,152,147,0
9457804,Sanar3,Handysize,2010,,1,0.0,2024-02-01,2024-02-29,,1,Russia,1,Russia,1,Russia,0,0,8,0,,0,,0,0,0,0,0,398,326,0,0,0,0,1,3,0
9493377,Thracia Ka,Seawaymax,2008,,6,1.0999999999999999,2023-10-01,2024-05-31,,3,"Turkey, Liberia, Turkey",2,"Turkey, Turkey",2,"Turkey, Turkey",0,0,35,4,THRACIA KA,1,"Liberia, Turkey",2,1,12,0,0,52,24,141,143,0,0,18,4,2
9498171,Zengezur,Seawaymax,2008,1.51,10,0.0,2023-01-01,2024-06-30,,1,Azerbaijan,1,Azerbaijan,1,Azerbaijan,0,0,0,0,ZAGATALA,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9511521,Moskovsky Prospect,Aframax,2010,7.359999999999999,10,0.0,2023-01-01,2024-06-30,,1,United Arab Emirates,5,"United Arab Emirates, Russia, United Arab Emirates, United Arab Emirates, United Arab Emirates",6,"United Arab Emirates, Russia, United Arab Emirates, Unknown, United Arab Emirates, United Arab Emirates",0,0,10,0,,0,Gabon,1,2,559,1,546,40,62,0,13,16,0,45,14,2
9513139,Fjord Seal,Suezmax,2011,7.890000000000001,9,0.0,2023-02-01,2024-05-31,,2,"Marshall Islands, China",3,"Greece, Unknown, China",3,"Greece, Unknown, China",0,0,22,4,FJORD SEAL,1,Panama,1,4,257,0,0,15,10,6,7,4,0,64,87,6
9517070,Titan,Handysize,2009,,1,0.0,2023-05-01,2023-05-31,,2,"Malta, Oman",2,"Russia, Malta",2,"Russia, United Arab Emirates",0,0,8,2,,0,"Sierra leone, Malta",2,0,0,0,0,186,423,40,0,0,0,0,4,2
9522324,Suvorovsky Prospect,Aframax,2011,4.2700000000000005,7,0.6,2023-02-01,2024-06-30,,1,United Arab Emirates,5,"United Arab Emirates, Russia, United Arab Emirates, United Arab Emirates, United Arab Emirates",5,"United Arab Emirates, Russia, United Arab Emirates, United Arab Emirates, United Arab Emirates",0,0,9,0,,0,Gabon,1,0,0,0,0,32,42,3,12,19,0,65,64,1
9524451,Sable,Suezmax,2011,3.7600000000000002,4,0.0,2023-08-01,2024-05-31,,2,"Greece, China",3,"Greece, Unknown, China",3,"Singapore, Unknown, China",0,0,15,0,SABLE,1,Panama,1,0,0,0,0,9,3,0,2,2,0,102,117,10
9524463,Sakarya,Suezmax,2011,4.66,5,0.0,2023-05-01,2024-03-31,,2,"Marshall Islands, China",3,"Greece, Unknown, China",3,"Greece, Unknown, China",0,0,23,3,SAKARYA,1,"Panama, Liberia",2,1,12,0,0,10,1,9,1,5,1,38,62,7
9530917,Salty Wolf,Suezmax,2013,6.8,7,0.0,2023-01-01,2024-06-30,,2,"Liberia, China",3,"Greece, Unknown, China",4,"Greece, Unknown, Unknown, China",0,0,13,4,SALTY WOLF,1,Panama,1,4,165,2,122,6,2,2,6,4,5,77,53,8
9540302,Calliope,Handysize,2010,,1,0.0,2023-04-01,2023-04-30,,1,Russia,1,Russia,1,Russia,0,0,17,1,,0,"Russia, Malta",2,0,0,0,0,364,451,4,17,0,0,0,2,0
9540340,Dafne,Handysize,2010,,2,0.0,2023-01-01,2024-01-31,,1,Russia,1,Russia,1,Russia,1,0,13,2,,0,"Russia, Malta",2,0,0,0,0,308,445,5,7,0,0,1,0,1
9540352,Teti,Handysize,2010,,6,0.1,2023-01-01,2024-01-31,,1,Russia,1,Russia,1,Russia,0,0,16,3,,0,"Russia, Malta",2,0,0,0,0,284,370,0,8,0,0,1,16,0
9540364,Penelope,Handysize,2010,,1,0.1,2024-02-01,2024-02-29,,1,Russia,1,Russia,1,Russia,0,0,14,1,,0,"Russia, Malta",2,0,0,0,0,285,307,9,13,0,0,1,1,0
9544281,Corum,Aframax,2010,5.1899999999999995,7,0.4,2023-06-01,2024-06-30,,2,"Unknown, China",3,"Italy, Unknown, China",3,"Italy, Unknown, China",0,0,25,2,CORUM,1,Panama,1,0,0,0,0,17,7,10,8,7,0,58,39,8
9547506,Elegant Voyager,Seawaymax,2009,,1,0.3,2024-02-01,2024-02-29,,2,"Singapore, Turkey",3,"Singapore, Unknown, Turkey",2,"Singapore, India",0,0,40,9,ELEGANT VOYAGER,1,Marshall Islands,1,1,19,1,19,3,3,2,0,0,2,80,73,14
9550682,Xing Chen,Panamax,2009,,1,0.5,2024-06-01,2024-06-30,,3,"Norway, Marshall Islands, Seychelles",3,"United Arab Emirates, Greece, Seychelles",3,"Singapore, Unknown, India",2,1,28,4,"Uog Aeolos, XING CHEN",2,Gabon,1,1,46,0,0,1,0,0,0,11,5,54,43,6
9577082,Scf Prime,Panamax,2011,,7,2.7,2023-03-01,2024-06-30,,2,"Liberia, United Arab Emirates",4,"Singapore, United Arab Emirates, United Arab Emirates, United Arab Emirates",6,"United Arab Emirates, Russia, Unknown, United Arab Emirates, United Arab Emirates, Unknown",1,0,28,3,PREMIER,1,"Gabon, Barbados",2,0,0,0,0,23,3,11,0,0,4,97,71,2
9577094,Scf Provider,Panamax,2011,,4,1.8,2023-07-01,2024-06-30,,1,United Arab Emirates,5,"Singapore, Russia, United Arab Emirates, United Arab Emirates, United Arab Emirates",5,"United Arab Emirates, Russia, United Arab Emirates, United Arab Emirates, United Arab Emirates",0,0,20,2,,0,Gabon,1,0,0,0,0,21,4,9,0,2,0,89,49,7
9585273,Enisey,Seawaymax,2011,,1,0.1,2023-11-01,2023-11-30,,1,Russia,1,Russia,1,Russia,0,0,5,0,,0,,0,0,0,0,0,58,66,0,0,0,0,41,8,0
9585912,Marlin,Handysize,2020,,2,0.2,2023-02-01,2024-02-29,,1,Russia,1,Russia,1,Russia,1,1,8,6,,0,,0,0,0,0,0,101,167,73,35,0,0,0,7,4
9589750,Li Bai,Suezmax,2011,4.27,5,0.0,2023-11-01,2024-06-30,,2,"Marshall Islands, Seychelles",2,"Greece, Seychelles",3,"United Kingdom, India, India",0,0,15,4,LI BAI,1,Panama,1,0,0,0,0,16,3,21,6,5,0,70,84,5
9593921,Cloe,Handysize,2011,,4,0.2,2023-01-01,2023-04-30,,1,Russia,1,Russia,1,Russia,0,0,13,1,,0,"Russia, Malta",2,0,0,0,0,226,355,2,20,0,0,1,7,0
9599341,Svl Pride,Handysize,2010,,8,0.2,2023-01-01,2024-04-30,,2,"Malta, United Arab Emirates",4,"Russia, India, India, United Arab Emirates",4,"Russia, Unknown, India, United Arab Emirates",0,0,23,3,JUPITER I,1,"Palau (Republic of), Malta",2,0,0,0,0,79,101,30,39,0,0,6,1,26
9599353,Venus I,Handysize,2011,,6,0.1,2023-01-01,2024-04-30,,2,"Malta, United Arab Emirates",3,"Russia, India, United Arab Emirates",4,"Russia, Unknown, India, United Arab Emirates",0,0,9,2,VENUS I,1,"Palau (Republic of), Malta",2,0,0,0,0,59,211,43,0,0,0,1,2,18
9602825,Gloria,Handysize,2011,,2,0.1,2023-05-01,2023-06-30,,1,Russia,1,Russia,1,Russia,0,0,17,2,,0,"Russia, Malta",2,0,0,0,0,246,421,19,42,0,0,2,2,0
9607710,Sea Star,Aframax,2012,,1,0.5,2023-12-01,2023-12-31,,1,Kuwait,1,Kuwait,1,Kuwait,0,0,15,4,,0,,0,11,801,8,394,5,5,4,11,2,4,45,15,8
9612909,Aleksandr Shemagin,Handysize,2012,,5,0.2,2023-01-01,2023-09-30,,2,"Russia, Russia",1,Russia,1,Russia,0,0,6,0,,0,,0,0,0,0,0,162,318,1,11,0,0,0,2,0
9612911,Pavel Yudin,Handysize,2012,,10,0.30000000000000004,2023-01-01,2024-01-31,,2,"Russia, Russia",1,Russia,1,Russia,2,0,6,0,,0,,0,0,0,0,0,191,281,1,31,0,0,1,3,0
9612923,Yuliy Makarenkov,Handysize,2013,,10,0.4,2023-01-01,2024-02-29,,2,"Russia, Russia",1,Russia,1,Russia,0,0,10,0,,0,,0,0,0,0,0,207,325,6,5,0,0,2,4,1
9616955,Garmonia,Handysize,2012,,3,0.1,2023-08-01,2024-01-31,,1,Russia,1,Russia,1,Russia,0,0,17,4,,0,"Russia, Malta",2,0,0,0,0,249,366,28,53,0,0,1,6,2
9621558,Almetyevsk,Handysize,2013,,11,0.30000000000000004,2023-04-01,2024-06-30,,1,Russia,1,Russia,1,Russia,0,0,15,3,,0,,0,0,0,0,0,148,164,80,37,0,0,5,7,0
9621560,Bavly,Handysize,2013,,11,0.30000000000000004,2023-01-01,2024-06-30,,1,Russia,1,Russia,1,Russia,2,0,11,3,,0,,0,0,0,0,0,145,254,44,0,0,0,3,14,0
9621596,Stanislav Govorukhin,Seawaymax,2016,,2,0.6,2024-04-01,2024-06-30,,2,"Marshall Islands, Russia",2,"Greece, Russia",3,"Greece, Unknown, Russia",0,0,16,2,STANISLAV GOVORUKHIN,1,Russia,1,0,0,0,0,20,1,5,3,0,0,25,22,2
9624304,Assia,Handysize,2012,,12,0.6000000000000001,2023-01-01,2024-01-31,,1,Russia,1,Russia,1,Russia,0,0,21,3,,0,"Russia, Malta",2,0,0,0,0,238,304,0,18,0,0,2,4,0
9624316,Aura,Handysize,2012,,1,0.0,2024-01-01,2024-01-31,,1,Russia,1,Russia,1,Russia,1,1,19,3,,0,"Russia, Malta",2,0,0,0,0,246,301,25,64,0,0,1,1,4
9637583,Kore,Handysize,2012,,6,0.4,2023-10-01,2024-05-31,,1,Russia,1,Russia,1,Russia,0,0,0,0,,0,,0,0,0,0,0,86,126,0,0,0,0,0,2,0
9637961,Sergey Terskov,Handysize,2016,,4,0.30000000000000004,2023-01-01,2024-02-29,,2,"Russia, Russia",1,Russia,1,Russia,0,0,6,0,,0,,0,0,0,0,0,247,285,2,10,0,0,0,3,0
9637973,Yakov Gunin,Handysize,2016,,13,0.7,2023-01-01,2024-01-31,,2,"Russia, Russia",1,Russia,1,Russia,0,0,4,0,,0,,0,0,0,0,0,206,321,0,15,0,0,0,1,0
9640516,Vf Tanker3,Handysize,2012,,15,1.0,2023-01-01,2024-05-31,,2,"Russia, Russia",2,"Russia, Russia",2,"Russia, Russia",0,0,13,2,,0,,0,0,0,0,0,116,270,46,63,0,0,1,17,0
9640528,Vf Tanker4,Handysize,2012,,15,0.6,2023-01-01,2024-05-31,,2,"Russia, Russia",2,"Russia, Russia",2,"Russia, Russia",0,0,10,1,,0,,0,0,0,0,0,138,288,18,31,0,0,6,5,0
9640530,Vf Tanker5,Handysize,2012,,1,0.0,2023-01-01,2023-01-31,,2,"Russia, Russia",2,"Russia, Russia",2,"Russia, Russia",0,0,10,1,BM FLOT-1,1,Russia,1,0,0,0,0,222,365,16,29,0,0,1,3,0
9640542,Vf Tanker6,Handysize,2012,,1,0.0,2023-01-01,2023-01-31,,2,"Russia, Russia",2,"Russia, Russia",2,"Russia, Russia",0,0,8,2,BM FLOT-2,1,Russia,1,0,0,0,0,228,324,3,21,0,0,2,8,0
9640566,Vf Tanker8,Handysize,2012,,10,0.2,2023-02-01,2023-12-31,,2,"Russia, Russia",2,"Russia, Russia",2,"Russia, Russia",0,0,7,0,,0,,0,0,0,0,0,103,296,22,42,0,0,0,3,0
9640578,Vf Tanker9,Handysize,2012,,3,0.0,2023-01-01,2024-02-29,,2,"Russia, Russia",2,"Russia, Russia",3,"Russia, Unknown, Russia",1,1,23,6,VASILY POLENOV,1,,0,1,13,0,0,119,217,46,78,0,0,7,9,0
9640580,Viktor Vasnetsov,Handysize,2013,,1,0.0,2024-05-01,2024-05-31,,2,"Russia, Russia",2,"Russia, Russia",2,"Russia, Russia",0,0,22,2,VIKTOR VASNETSOV,1,,0,0,0,0,0,147,203,63,69,0,0,3,3,0
9645009,Vf Tanker11,Handysize,2012,,5,0.2,2023-01-01,2023-09-30,,2,"Russia, Russia",2,"Russia, Russia",2,"Russia, Russia",0,0,9,1,PROFESSOR MALYSHKIN,1,,0,0,0,0,0,112,363,5,0,0,0,0,2,0
9645011,Vf Tanker12,Handysize,2012,,2,0.0,2023-01-01,2024-02-29,,2,"Russia, Russia",2,"Russia, Russia",2,"Russia, Russia",0,0,10,0,SANAR-18,1,,0,0,0,0,0,226,260,3,14,0,0,1,13,0
9645023,Vf Tanker13,Handysize,2012,,8,0.1,2023-01-01,2023-10-31,,2,"Russia, Russia",2,"Russia, Russia",3,"Russia, Unknown, Russia",0,0,12,5,VASILY SURIKOV,1,,0,0,0,0,0,119,321,42,4,0,0,0,5,5
9645035,Vf Tanker14,Handysize,2012,,3,0.0,2023-01-01,2024-04-30,,2,"Russia, Russia",2,"Russia, Russia",3,"Russia, Unknown, Russia",0,0,19,5,PAVEL BRYULLOV,1,,0,0,0,0,0,70,282,49,30,0,0,3,1,0
9645047,Bm Flot 3,Handysize,2012,,7,0.0,2023-01-01,2024-06-30,,2,"Russia, Russia",2,"Russia, Russia",2,"Russia, Russia",0,0,9,3,BM FLOT-3,1,Russia,1,0,0,0,0,186,329,30,2,0,0,0,3,0
9645061,Vf Tanker17,Handysize,2013,,1,0.0,2023-01-01,2023-01-31,,2,"Russia, Russia",2,"Russia, Russia",3,"Russia, Unknown, Russia",0,0,21,4,ALEKSEY SAVRASOV,1,,0,0,0,0,0,124,251,71,69,0,0,2,5,0
9645114,Sanar 19,Handysize,2013,,1,0.0,2024-06-01,2024-06-30,,2,"Russia, Russia",2,"Russia, Russia",2,"Russia, Russia",0,0,17,4,SANAR-19,1,,0,0,0,0,0,172,300,32,50,0,0,7,8,0
9645982,Liberty,Handysize,2013,,2,0.0,2023-03-01,2024-01-31,,1,Russia,1,Russia,1,Unknown,0,0,5,0,,0,,0,0,0,0,0,326,450,4,24,0,0,0,1,8
9655468,Loyalty,Handysize,2013,,8,0.1,2023-04-01,2024-06-30,,1,Russia,1,Russia,1,Russia,0,0,11,5,,0,,0,0,0,0,0,318,471,2,10,0,0,1,2,0
9655470,Saturn I,Handysize,2013,,7,0.0,2023-01-01,2024-05-31,,2,"Malta, United Arab Emirates",3,"Russia, India, United Arab Emirates",4,"Russia, Unknown, India, United Arab Emirates",0,0,13,2,SATURN I,1,"Palau (Republic of), Malta",2,0,0,0,0,72,225,38,40,0,0,4,3,14
9683714,Valentin Gruzdev,Handysize,2014,,6,0.0,2023-03-01,2023-08-31,,2,"Russia, Russia",1,Russia,1,Russia,0,0,5,1,,0,,0,0,0,0,0,242,289,24,21,0,0,0,1,0
9683726,Dmitry Pokrovsky,Handysize,2014,,18,1.0000000000000002,2023-01-01,2024-06-30,,2,"Russia, Russia",1,Russia,1,Russia,0,0,6,0,,0,,0,0,0,0,0,171,327,5,18,0,0,4,4,0
9690212,Stalingrad,Handysize,2014,,4,0.4,2023-02-01,2023-05-31,,1,Russia,1,Russia,1,Russia,0,0,5,0,,0,,0,0,0,0,0,24,164,0,0,0,0,0,0,0
9735139,Midvolga2,Handysize,2014,,2,0.0,2023-09-01,2024-01-31,,2,"Russia, Russia",2,"Russia, Russia",2,"Russia, Unknown",1,0,13,2,,0,,0,0,0,0,0,126,354,68,5,0,0,2,20,0
9749154,Kupava,Handysize,2017,,9,0.0,2023-03-01,2024-05-31,,1,Russia,2,"Russia, Russia",2,"Russia, Unknown",0,0,15,5,,0,,0,0,0,0,0,95,498,84,10,0,0,1,38,0
9759939,Shturman Koshelev,Seawaymax,2017,0.48,1,0.0,2023-07-01,2023-07-31,,1,Russia,1,Russia,1,Russia,0,0,0,0,,0,,0,2,1181,2,1181,129,179,0,0,0,0,54,34,0
9766073,Nikolay Gamayunov,Handysize,2016,,9,0.2,2023-01-01,2023-09-30,,1,Russia,1,Russia,1,Russia,0,0,10,1,,0,,0,0,0,0,0,109,110,10,10,0,0,75,110,0
9766085,Nikolay Velikiy,Handysize,2018,,2,0.0,2023-01-01,2023-03-31,,1,Russia,1,Russia,1,Russia,1,0,3,0,,0,,0,0,0,0,0,115,154,19,9,0,0,34,130,0
9777656,Sanar 16,Handysize,2015,,1,0.1,2023-06-01,2023-06-30,,2,"Russia, Russia",2,"Moldova, Russia",3,"Russia, Unknown, Russia",0,0,9,0,SANAR-16,1,"Not Known, Malta, Cameroon, Russia",4,0,0,0,0,139,65,2,17,0,0,4,2,0
9779941,Shusha,Aframax,2017,5.109999999999999,7,0.0,2023-10-01,2024-05-31,,2,"Marshall Islands, Azerbaijan",2,"Greece, Azerbaijan",2,"Greece, Azerbaijan",0,0,15,3,SHUSHA,1,Azerbaijan,1,0,0,0,0,10,11,9,3,2,0,113,46,4
9810513,Karabakh,Aframax,2018,5.109999999999999,7,0.0,2023-10-01,2024-06-30,,2,"Liberia, Azerbaijan",3,"Greece, Azerbaijan, Azerbaijan",2,"Greece, Unknown",0,0,6,1,KARABAKH,1,Azerbaijan,1,3,140,0,0,9,2,9,0,0,2,58,62,1
9813565,GANJA,Handysize,2016,,4,0.0,2023-05-01,2023-08-31,,1,Azerbaijan,1,Azerbaijan,3,"Unknown, Azerbaijan, Azerbaijan",0,0,15,6,,0,"Panama, Jamaica",2,0,0,0,0,16,68,78,82,0,0,3,0,0
9821469,Lachin,Handysize,2020,,5,0.0,2023-06-01,2023-11-30,,1,Azerbaijan,1,Turkey,1,Turkey,0,0,13,7,,0,,0,0,0,0,0,68,73,78,38,0,0,1,0,0
9821471,Kalbajar,Handysize,2021,,9,0.1,2023-04-01,2024-06-30,,1,Azerbaijan,1,Azerbaijan,1,Azerbaijan,0,0,8,7,,0,,0,0,0,0,0,115,16,89,9,0,0,0,2,0
9832547,Venture,Aframax,2018,3.4499999999999997,5,0.0,2023-11-01,2024-06-30,,2,"Liberia, China",2,"Greece, China",2,"United Kingdom, China",0,0,13,6,VENTURE,1,Panama,1,0,0,0,0,10,6,5,0,5,1,63,44,12
9832559,VALOUR,Aframax,2018,3.44,5,0.0,2023-12-01,2024-06-30,,2,"Liberia, China",2,"Greece, China",2,"United Kingdom, China",0,0,12,4,VALOUR,1,Panama,1,1,36,0,0,16,4,15,0,9,1,92,56,2
9842176,Vladimir Monomakh,Aframax,2020,3.6399999999999997,5,0.0,2023-07-01,2024-05-31,,1,Russia,1,Russia,1,Russia,0,0,0,0,,0,,0,1,40,0,0,18,8,0,1,9,0,10,5,0
9842188,Vladimir Vinogradov,Aframax,2022,5.84,8,0.0,2023-01-01,2024-05-31,,1,Russia,1,Russia,2,"Unknown, Russia",0,0,0,0,VLADIMIR VINOGRADOV,1,Russia,1,0,0,0,0,27,2,2,0,17,0,0,19,2
